Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
dias	NOUN	0	18	67	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
úteis	ADJ	0	18	68	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
absurdo	ADJ	1	18	69	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
entro	VERB	0	18	70	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
aqui	ADV	0	18	71	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
para	SCONJ	0	18	72	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
ver	VERB	0	18	73	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
o	DET	0	18	74	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
aparelho	NOUN	0	18	75	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
e	CCONJ	0	18	76	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
aparelho	NOUN	0	18	77	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
6	NUM	0	18	78	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
dias	NOUN	0	18	79	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
de	ADP	0	18	80	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
entrega	NOUN	0	18	81	0	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
